"seller_id","seller_city","seller_state","seller_revenue"
"9198786624eaeb375793215cad26cfa6","rodeio","SC","854.40"
"f783a638e9c6af4a7d0dbfde811e7a81","sao paulo","SP","849.80"
"1099a00e0ee3a50935e6c2447ca090c5","rio de janeiro","RJ","849.70"
"4221a7df464f1fe2955934e30ff3a5a1","bahia","BA","849.50"
"010da0602d7774602cd1b3f5fb7b709e","sao bernardo do campo","SP","849.50"
"a0d7fbb07bb5ebc3b05980e750db56f3","ferraz de vasconcelos","SP","848.99"
"3dbbce181edfaa4a597ec858c382d2ec","curitiba","PR","848.30"
"fe1b067411b8c5066e962aa146ccee03","presidente prudente","SP","847.78"
"113e3a788b935f48aad63e1c41dac1bd","aparecida","SP","847.35"
"20cb7c2fde3e5bf10f0bbe7394e1c6a9","andira-pr","PR","845.00"
"2b03ac196f5ed62ac483960fe0fa3b65","sao paulo","SP","843.10"
"ddd51ae8cda92f3995a51fc0f0f3eec7","rio de janeiro","RJ","842.70"
"0791d9fc1e30678ecf03d3e55fa108d3","belo horizonte","MG","842.00"
"a1544b9ea0b2390e020537d4daa89049","jundiai","SP","841.20"
"a3b42d266fa8afc874b909422ce88582","orlandia","SP","839.40"
"c37b2059d4f90d4feead554e5246565e","sao paulo","SP","839.30"
"6e4f5ff6b086632ba8dcb558fb10249e","flores da cunha","RS","838.90"
"82cb9f452fe8334df74b22d37824b431","caxias do sul","RS","838.20"
"eba88037e1dca898cd02881f67ced679","sao paulo","SP","838.10"
"b81e3a6c866a764974fe849821abeebd","maua","SP","836.15"
"28f10b1c5e5abb9d4857745bede6147c","sao paulo","SP","835.00"
"297d5eccd19fa9a83b2630071ff105e4","curitiba","PR","834.97"
"1bb3812d5f0747a3ab7348f199001a10","sao paulo","SP","834.40"
"91543f9849d68d023e17194926598543","blumenau","SC","834.00"
"c00396cbdd2e088fe4281baa5920aef1","campo magro","PR","832.41"
"9485a23c0430ba1d58d359391606fce6","santo andre","SP","830.90"
"8602a61d680a10a82cceeeda0d99ea3d","sao paulo","SP","826.99"
"1cd9e0cc1839d55516843def5600816d","sao paulo","SP","825.00"
"51e4e89242cbb846c2deff3dc015650e","rio grande","RS","822.58"
"10076e5788b8ee532724bcd460baf762","batatais","SP","821.48"
"28ea411b354f14b1a494be4e79f0ce02","sao paulo","SP","820.00"
"973f21788dfab357250f69a8dcb7ddee","claudio","MG","819.00"
"0aa2205ca24f113f4658a5c536667426","sao paulo","SP","815.62"
"63a79f5a7eb5cb48a7e5787b141c7993","patos de minas","MG","815.10"
"daf565f087a52def0fd5c5825b3661bc","brusque","SC","813.90"
"dc64d75cc406bb0697be983831430e60","belo horizonte","MG","813.00"
"a1bea7061f61f6fdd9a85a6325ba1033","carapicuiba / sao paulo","SP","810.95"
"725af026f869236a8dd0ceb98564d156","claudio","MG","810.72"
"5996cddab893a4652a15592fb58ab8db","presidente prudente","SP","810.00"
"bd4431c1a8dfa744b59e1e2a8bc99b9e","rio de janeiro","RJ","809.50"
"14ee35374a7876217954b5fa08e50463","sao jose do rio preto","SP","809.00"
"ba5daa4041e1f15cdf34b76e3e18a450","sao paulo","SP","806.80"
"caa9bc43a9fe8cf9c564ddd8a03cc4a6","jacarei","SP","803.87"
"b5abf4f36adc043117b4fca82c22984c","brasilia","DF","803.10"
"a72c2f59332659e361d647515c698798","flores da cunha","RS","802.90"
"11eac105f3f90a9b87b19c89d91e24f3","sao paulo","SP","802.89"
"ba6b4a237f92479743cf0ca06b67a9ac","rio de janeiro","RJ","801.89"
"557f22c76691849db52d2abccf0015d0","morrinhos","GO","799.87"
"253f95b3a0e6983ae18aed49fbc2b845","sao paulo","SP","799.50"
"9c7fd21e0aa159b20da593371f08ff7c","osasco","SP","798.30"
"13511db12ac61e2f89c53b72a944a60b","caxias do sul","RS","798.00"
"365e4bce19bda0082c3d15d83fdb8bcd","sao caetano do sul","SP","796.40"
"5a05a16bb50629ee31afab8a6d4c2674","caxias do sul","RS","794.30"
"e3a386fc36e22064434e1fa256f6a9fa","engenheiro coelho","SP","793.90"
"0d4c8269e7f0401201794deef160edd6","ribeirao preto","SP","792.64"
"4ef4c39cf3c24f326434cf0b2e48046a","sao paulo","SP","792.00"
"52956b80ae65fda598f06f6b9943e7a9","maringa","PR","792.00"
"134b867a0f7f8bbe6abf10f91874891e","valinhos","SP","789.89"
"f9eedec3129e8cc6b6429c42d0808c5b","rio de janeiro, rio de janeiro, brasil","RJ","789.80"
"2305ab43e846518f58dd9d59f3f54e96","sao paulo","SP","788.89"
"4c61e37f664c3c88aff092aa5ac779d7","niteroi","RJ","788.31"
"3492e68f37fd1df87f4f2f2ea247f445","salto","SP","787.86"
"da03c298e3999e9d828591fc2179d109","sao paulo","SP","787.70"
"1cbd50a8c52e6cf8e315c5709fab386f","fazenda rio grande","PR","785.97"
"9d681c7e12db302cb261e721040dde65","curitiba","PR","785.60"
"9535a841eecebed61a9fb1ac1cbb5597","sao paulo","SP","784.90"
"de09d00cfc265b8804c7df34075a68fa","sao paulo","SP","784.00"
"5f06030071324cc52bf0304014ac7234","marilia","SP","783.96"
"6b9b80d53ba3676eafe60268a810b5a1","belo horizonte","SP","783.70"
"d4f117125b59ce73c3302f88ee40c458","sao paulo","SP","783.29"
"ef30892870c278497523264be1be2241","araraquara","SP","783.20"
"52a52b9f656520e99716f5bc40f661c8","sao carlos","SP","783.10"
"41c2bad7229b0c25e6becf179ebf63ff","natal","RN","782.00"
"11742f81550ac064cc9a40f67151d9ad","catanduva","SP","781.90"
"70bf57d811208f8923b41bbd499a67a4","franco da rocha","SP","780.80"
"e560e4022d8f7aebf155db95946c5c0f","belo horizonte","MG","780.00"
"cb6c9f5888a7a090c75beaf615925792","vila velha","ES","779.89"
"6524b847b982cd56bb5d4b02b776ee42","campinas","SP","779.80"
"4deebb3199eeafb282ae33229144f94b","sao paulo","SP","779.70"
"5a413ade68e8f8d93071a7f52a64cb9e","sao paulo","SP","778.90"
"68f86ba270525243e68ae74044f992b9","rio de janeiro","RJ","777.50"
"d66c11a9572221d92fbb8c4897db5f9b","rio de janeiro","RJ","776.56"
"74636e24f01da9268b0ed88dacd8513e","sao paulo","SP","776.00"
"5c3460cd3e8a984382ae254e7dd20d9f","sao jose do rio preto","SP","775.76"
"d9442042130b7fe579d1295f9f4a248f","sao paulo","SP","772.16"
"e644cbadf7eeb30d0d29f335ce7d52ec","sao paulo","SP","768.91"
"0ff83046c3fa22efee8ecf291888b191","caxias do sul","RS","768.90"
"4a1917ef994878940e1fb03eeb787ad7","brasilia","DF","768.00"
"562f8cfc51f265411f487d07e9c40e7f","belo horizonte","MG","766.92"
"6f83d9e4da896daae20b9b6b2d3ff8d2","pinhalao","PR","765.19"
"0b36063d5818f81ccb94b54adfaebbf5","jaragua do sul","SC","765.00"
"5acd070dd3fe441bbb2ec1f1ede515ee","jundiai","SP","764.17"
"2063dd1b9f568df1c16741ea7d3e6adb","guarapuava","PR","763.10"
"81783131d2a97c8d44d406a4be81b5d9","sorocaba","SP","761.84"
"39c763cca83e654764b7a4a650fb9b7c","goiania","GO","761.00"
"a56e351445e5863fc8960640ba9190c7","itajai","SC","760.92"
"ca77545ca4d2dfd1431bf61334e2fa3c","maringa","PR","760.00"
"7c51de0ab286204ce75ff42bf7c10d92","picarras","SC","759.00"
"c1ed9e3daf6154542826a6996af0fb8c","itajai","SC","757.50"
"458c6fa920810ce2492da71bc26d9eec","catanduva","SP","756.76"
"cf654707ed6a99f112c7ec3d6f314b8b","sao paulo","SP","756.00"
"21c62b998a043ebe31161d38f84929fc","fortaleza","CE","750.49"
"61c36f0fc4a47f9532e5512b66668e62","guarulhos","SP","750.00"
"9dc79dd988ac42f4d56c340d7048420a","sao paulo","SP","749.60"
"87d3c3aeb3ead335511b3ce315eb341e","sao paulo","SP","749.35"
"fd435faa3c0422b60440ea3480d0e77c","joao pessoa","PB","749.00"
"191d55f7edb8524d525ed01b20fe32e8","brasilia","DF","747.00"
"c89cf7c468a48af70aada384e722f9e2","petropolis","RJ","745.00"
"ba6ce6de456f6c11d08c17701ba5c26f","sorocaba","SP","744.35"
"e8a85b5f3df47be0984c55fd4064dbb4","brasilia","DF","743.00"
"6e864f5c4669eff3d98140a07cc50202","sao paulo","SP","740.59"
"2ba91c7ad80ff88b23b7db823b43c233","itu","SP","740.40"
"5bba18b40e8c973b0f32e748004775b0","itajobi","SP","739.98"
"8a40ae794fa3f9892cee24bd5af0488b","curitiba","PR","739.85"
"ba6b68b55fe8704377a7d43c8e5c0185","belo horizonte","MG","739.77"
"6bb62a4912377c7bfe7cb17b406bc7e6","jundiai","SP","739.52"
"8c91bfea4263b8fba54081460693e2a1","horizontina","RS","739.00"
"e73bf2cea7fe4b0b4d287a7568ed1099","chapeco","SC","737.70"
"4200ddf1967c5e41e48db62bc6d4b5ac","sao bernardo do campo","SP","734.80"
"56db5c0782e8f7ddc9343f9576ff6d16","palhoca","SC","734.80"
"33cbbec1e7e1044aaf11d152172c776f","bento goncalves","RS","730.67"
"014d9a685fd57276679edd00e07089e5","maringa","PR","729.88"
"7210cd29727d674c00741e5e387b3ccd","sao paulo","SP","729.09"
"8b87cd0d43d49b9bdf40f56229364d59","sao paulo","SP","729.00"
"da6a60cc8cc724fe51be021ff8be779c","sao pedro da aldeia","RJ","728.79"
"aac51c486b672a9850d59f3e84b1cf88","sao paulo","SP","728.28"
"d29ba1220fb8634fa3a107e54497b8a4","sao carlos","SP","724.94"
"fe1bbc5feda5c8979a8a1b3b2512d5a6","arinos","MG","724.72"
"6d22a1fcebb6dd08c9cd90b92a93e8d0","joinville","SC","723.70"
"d9e7e7778b32987280a6f2cb9a39c57d","sao paulo","SP","722.50"
"07d75e33f2750d97d467fb57e4dfdd8a","sao paulo","SP","722.40"
"c8cc60ffd415254af5d9b9f34f32c369","sorocaba","SP","722.20"
"b16d3dadc47d4eb18be3d88bad0775ce","estancia velha","RS","722.10"
"94231344608e603693b0a8891143f65d","porto alegre","SP","722.00"
"d79e8478eed9999493990b44955fb22e","rio de janeiro / rio de janeiro","RJ","721.89"
"07de60b03d150fb3ea09eab5da5e4c8b","ibitinga","SP","719.10"
"75a4764c108403a7a0575140cb22287c","caxias do sul","RS","716.90"
"ac6417315ae5da8f9a38ee11de6f7780","aruja","SP","716.40"
"808d4348b916efa08e766ebad39f61eb","sao paulo","SP","712.95"
"d558ebe531605a1285ab2b1bc3256dfb","divinopolis","MG","709.00"
"024b564ae893ce8e9bfa02c10a401ece","sao paulo","SP","706.40"
"18e694e0e48ed6f7aa3f24aade5fd697","varzea paulista","SP","701.54"
"39d61be7a92eb77b7da367bd4845bc0e","sao paulo","SP","700.59"
"ac51cac5e20d69ff485a54746488ef48","ribeirao preto","SP","700.00"
"3ef37b7ca6dd2b80bd8af81a62504996","sao paulo","SP","700.00"
"328acb143b4a73aad6bee8e734f5d20d","foz do iguacu","PR","699.98"
"1b4b28463457a256e9a784ebe2a8f630","piracicaba","SP","699.42"
"59cea8e446d3834393058e7e0666b6fb","maringa","PR","696.60"
"0d83f8e03188682112cc0d93523705cc","porto alegre","RS","696.26"
"fac35d150712afb921ec59ac5f39bb11","bonfinopolis de minas","MG","696.00"
"05a940b4ecae36cadfd8e93bd9c43257","goiania","GO","695.10"
"052577151711aec5c744fe12e66db3e1","rodeio","SC","687.00"
"2dd1fb6f0e42a2243b8a01e40cd41216","curitiba","PR","686.89"
"b4b447d715f9ab302a188fb43d3e96b3","sao paulo","SP","685.93"
"b2c97074649f92197d9387d9033dda5f","botucatu","SP","684.71"
"4e6015589b781adaa5ce7f1892d06bb1","guaruja","SP","684.00"
"2fb25ab44bdbeae6a4d816e0d0c9d500","volta redonda","RJ","683.08"
"d9cd369bffa979d1634f8e1318bf2f1b","bady bassitt","SP","678.00"
"9aa388272ee334b6ae07bc73706e254a","muriae","MG","678.00"
"89a51f50b8095ea78d5768f34c13a76f","brasilia","DF","677.16"
"a513150f33f99a06569e9cd5c4bb889b","sao paulo","SP","677.00"
"3d5d0dc7073a299e31fa718ce1bc00b6","rio de janeiro","RJ","674.80"
"5962468f885ea01a1b6a97a218797b0a","curitiba","PR","674.00"
"c6218512d16fcac0af02fe92691cf274","contagem","MG","674.00"
"6861de0f40cacb0602e473c51639f980","curitiba","PR","674.00"
"e21a1e8be4715b0fcfd5385643bc49c4","jaguaruna","SC","673.70"
"7354220fb240bde543b3c40c060d41e7","brasilia","DF","672.00"
"e4ebd3f87bf70440014f07ddda7fbe03","presidente epitacio","SP","671.50"
"6e1862e15f33d9994bc25922a85e1efc","rio claro","SP","668.49"
"0a85ebe4e328db81ac9109781205e2f7","jundiai","SP","667.90"
"6824a69c9ea0313eba299dd4a2dba09a","formiga","MG","666.90"
"5f7300535881cef3b625fd683cf7d145","canoas","RS","665.98"
"55c26bcb609f480eb7868594245febb5","tabatinga","SP","664.40"
"bdae679a9b282249bc23b9b69dae9a99","brasilia","DF","663.15"
"49383af7ab774e4e8f3000f49c83dc4b","taubate","SP","660.00"
"8d46553a36e68f95350a200c12f8f2e2","campinas","SP","660.00"
"c7fdb77fdbff3c41981bc52f787e959e","santo andre","SP","658.48"
"1961c3e1272bfeceb05d0b78b5bbfdaf","guarulhos","SP","657.00"
"b0398568231ba5e6734af1881671a317","colatina","ES","656.77"
"c447f8dd3ed213f291d65ef074a268eb","assis","SP","655.00"
"80f2cf9abf6b5a0e5c612b5eea6646e6","sao jose do rio preto","SP","654.08"
"cd3d09fbe6e3e9ff0c0ac0c300e93ae7","nova odessa","SP","651.04"
"5d043cd5512d4bd2f88e5ccdd5736c38","sao paulo","SP","650.00"
"43402bdf22aa2310e8f99e2f94f78628","ribeirao pires","SP","649.95"
"c522be04e020c1e7b79f3acff36513d5","santana de parnaiba","SP","649.94"
"f435898e493ba0356019a0b1cb8b55b1","curitiba","PR","649.76"
"236585a4ddb5fea9fa40233e2249ed91","caxias do sul","RS","649.53"
"9cad4b68bb993ee401a3c5aaa2bc26dd","birigui","SP","649.30"
"54aa8463e87776b5612f4bdc4bd5d4de","belo horizonte","MG","649.30"
"95b293867b5862941c9cd74f756a3c68","sao paulo","SP","648.10"
"b26741d31a563d769b4af0465ab20c56","florianopolis","SC","648.00"
"72c38a04bd6a1c3dbc5298425a0db86d","cascavel","PR","647.30"
"2aa3443d7bf9d9bb11133f420d75e083","rio de janeiro","RJ","647.00"
"13f57c12a00ed4610db646b913a7f5c6","santos","SP","645.20"
"ad273c9eb54ecb4532de4bf75bae9e4e","curitiba","PR","645.00"
"8d899e15a5925f097cca50faa49b15e3","sao roque","SP","645.00"
"f3295428338a40977a03f555246a70f4","vitoria","ES","644.98"
"bd1d49a326abfa9b1036772e40445430","bauru","SP","637.70"
"7a91bf945c6fae0779f1c61ce97fe45c","mesquita","RJ","634.60"
"7b98de631987e26dd6d803490c43a13c","loanda","PR","634.20"
"1430239a858e7682bbc43b20758af153","sao paulo","SP","633.99"
"be8e909810184b9b19e886129149d8e5","piracicaba","SP","629.85"
"685b870da5b52a710782c9c0fefbeb5b","sao bernardo do campo","SP","627.00"
"8759e7aedd644f487315e5860962f162","santo andre","SP","627.00"
"0570350b23eda5444f8d1d9544932058","sao paulo","SP","626.90"
"2f09f7d37a97956d11cc1a7cadd5262b","ribeirao preto","SP","625.00"
"6cf476a4ca74498db55cbccdaa9dcfb6","sao paulo","SP","624.94"
"a2deecd5398f5df4987110c80a1972a3","sao paulo","SP","623.81"
"d8cf3b6a2151949f930d0252b180ec42","mandaguacu","PR","623.70"
"ab3e0c171fe84a7ba7de130f19cfb485","colorado","PR","623.45"
"bfd938b22bc99bce1ae60dc602889f52","rio de janeiro","RJ","623.40"
"3969863bb8af7f72580b3b1ffd3a17b3","sao paulo","SP","623.15"
"26bad72add1f86e08a776ce4ffdaf1ca","pedregulho","SP","622.00"
"b5bb2b985208834bd5bd86c7a402bbad","venancio aires","RS","621.06"
"6b15924333bd1a741595fe981ea04822","sao caetano do sul","SP","614.32"
"1d29dfba02015238dfbe2449a5eaa361","vicosa","MG","612.80"
"b44dbfbf62e52125f3c15d230569ea91","sao paulo","SP","609.37"
"3d3ccf2b2f8134b10dce9dd446f0e075","ibitinga","SP","608.60"
"c6a7539d424a8402232c2228d7a03c5e","sao paulo","SP","607.50"
"525e75a6fb1454a2325ab1734bcec221","barueri","SP","607.17"
"2059c39f76271d4ca3f15b5ffaccc8b8","curitiba","PR","604.90"
"aae5e7b457a3c72ee230a47d98fceda5","sao jose dos pinhas","PR","604.80"
"eddd1991bd6d9309995a480c39b95137","ponta grossa","PR","601.00"
"5a6a02f419701fc8c605af71d4fc57a4","americana","SP","600.50"
"1588ac4010787100dddef64568f0ae35","maringa","PR","599.97"
"8e29d051f810eb22959ede205b462b9f","mirassol","SP","599.80"
"68ca56ce86830f3d31b1b7ec6a54da3e","guaratuba","PR","599.69"
"3be5841cdcc46de4ed3f9116f104b2c5","barueri","SP","599.60"
"53336f97ddbe53e2a617d07b17447b95","sao paulo","SP","599.50"
"262237171f48e85819065498cac80d7b","brusque","SC","599.00"
"d0d70d21e2234dd7cd3cf63fe414148a","sao bento","PB","598.40"
"38e6dada03429a47197d5d584d793b41","sao paulo","SP","596.14"
"11938fcc75f6902fea1d0a6f72b54a57","sao miguel d'oeste","SC","594.98"
"8c0de775f52fe41590b376a3b7c50f68","sumare","SP","594.80"
"3d68c634a99a1ba46dbca3967a69c623","nova trento","SC","594.00"
"6e0908ef4d4efadbc3cc2b74ea477cb0","rio de janeiro","RJ","589.45"
"8a87611c08849ffeeccab52aa798b6c7","curitiba","PR","587.90"
"768a86e36ad6aae3d03ee3c6433d61df","sao paulo","SP","587.46"
"6e4a902d1054e4e17aa6eab87fac1c75","sorocaba","SP","586.57"
"b274baf5bbd142410eb2958cf685d684","montenegro","RS","585.90"
"bf961104a38e01b9062ee026bb657dee","ribeirao preto","SP","585.56"
"851773c885feb5e2da3b4f82bc2b17ce","lencois paulista","SP","585.30"
"70b52a4cfc823994561b00bad161b4ed","sao paulo","SP","585.00"
"71271995e85f5b8530be99ed54a91b89","porto alegre","RS","582.00"
"83353a83fd769dfafa4f21a72b15e3e5","sao paulo","SP","579.50"
"be3b4b0f050a6aa1b2d901c4b77e979f","imbituva","PR","578.20"
"f524ad65d7e0f1daab730ef2d2e86196","soledade","RS","578.00"
"01c97ebb5cdac52891c0ed1c37ba0012","catanduva","SP","577.50"
"5ef131ac72773e5b3f6c0d63cf424657","ribeirao preto","SP","575.79"
"ed8cb7b190ceb6067227478e48cf8dde","santos","SP","573.50"
"26af45f5dfd967225a832838aa4e24a3","curitiba","PR","573.10"
"4e326052e5dbba8adcd512f3450a307e","sao paulo","SP","570.00"
"9599519be538b98748162a2b48248960","sao paulo","SP","570.00"
"a35ef466c6fd6d052f5d241240d3c5e2","novo hamburgo","RS","569.90"
"3f9be91358837bff69df67edfa3e42e8","londrina","PR","569.70"
"a254c682cc01e119f83530446f1df9a9","cafelandia","SP","569.40"
"cd2169d9f31ff6fbb9ca3373b0c9e354","nova friburgo","RJ","569.00"
"73b8eb4a9a729d4019b24ed1be748cbf","campinas","SP","568.90"
"4170f6a9367e6b5d6401d03ce6d54569","brasilia df","DF","568.78"
"89ad3263c0931c47f976d7c5778e60f6","sao paulo","SP","568.20"
"f52c2422904463fdd7741f99045fecb6","santo andre/sao paulo","SP","567.79"
"b7ed9fb14c8eadb37adb9c45d67ab0fb","jacarei","SP","566.00"
"2f74af7a0ee5636f12c2336f9fffed47","sao paulo","SP","560.70"
"5f5a58930c3c35f3b5af264f34fb8c85","ribeirao preto","SP","560.00"
"b12cfd255810394b60caef18ae163547","cascavel","PR","560.00"
"c33a5c3c983090c8b78a28e65052a20d","criciuma","SC","559.20"
"820c7c9eaf76d2b226b6c242bcf3f34d","sao paulo","SP","559.00"
"35b96509602ec4b7da831b5cd73ff2c2","sao leopoldo","RS","558.90"
"6eeed17989b0ae47c9f11ece6f38ea90","sao paulo","SP","557.00"
"8a207b6080964f3c1fc9d35bd6096ba4","jaci","SP","553.70"
"385799a1cddbd26dfeb9157356a42282","sao paulo","SP","551.94"
"74871d19219c7d518d0090283e03c137","sao paulo","SP","550.04"
"eb9cd5b35d95206585e2185318cb5c61","sao paulo","SP","550.00"
"bb2afe2061d53c6968aa0cffa233a8ec","sao paulo","SP","549.40"
"e433f5fd4050e3352b5d83522b7fe24b","arapongas","PR","548.06"
"0d33a55da925bbf1ff02af5f6059fc7f","sao paulo","SP","547.30"
"6c99c983ce3b6ba0ab813e6790e81691","uberlandia","MG","546.75"
"9c1c0c36cd23c20897e473901a8fb149","praia grande","SP","544.97"
"af7cdac9d9897cddead9c6b08976c642","laranjal paulista","SP","543.54"
"4cc4fd4fdd406a85bbdc1f824b731bd7","toledo","PR","539.98"
"228e4c1a0be164f613d41c24345f9d2c","bandeirantes","PR","539.70"
"d94ba08b99bedd6a5f6c875ecc4a6fac","apucarana","PR","539.10"
"6c17baf138731a4aaacc3210adf2037b","franca","SP","538.80"
"08d1c9478fb0d7d7fcac9c0da4e82fc7","belo horizonte","MG","538.00"
"ff314fa6033cc68ec451c47aee2d6ba4","sao paulo","SP","537.90"
"1fe61aa5494bd3ae92a2c13e067c810f","santa cecilia","SC","537.76"
"638cba8be1fb599bbb76fd6948351eb3","sao jose dos campos","SP","535.40"
"cb9fb4ca75d7ba8437480e8dde64fe98","sao paulo","SP","532.14"
"1f7fd2a6fcd5a6fa5d8a4dabc72aaae0","venancio aires","RS","531.80"
"4342d4b2ba6b161468c63a7e7cfce593","rio de janeiro","RJ","528.90"
"2e7ea2aafec5835e781b21d6d1faf1f1","sao paulo","SP","528.40"
"6879c4d287a8dd06b11f54ea8f78e4da","osasco","SP","527.67"
"979e9f8b5b39dd243a2550c8b05aecf0","sao paulo","SP","525.00"
"3968920b9aa752ab98f7d5888c9252f2","bauru","SP","523.30"
"02b72cdeb9cfcc429f1af6f4e3f3b737","ibitinga","SP","522.65"
"6e13dd869aa7185f601c941423abcc8f","sao paulo","SP","522.00"
"c026ef0d72e9132d9fa112308090c8dc","rio de janeiro","RJ","520.00"
"fc59392d66ef99377e50356ee4f3b4e1","salvador","BA","519.99"
"f9ec7093df3a7b346b7bcf7864069ca3","sao paulo","SP","519.20"
"d197aa8fbc64087f61984deef05f6227","sao jose dos campos","SP","519.09"
"ff4e2d38692ce827b1a4f4b8196e680d","sao paulo","SP","518.90"
"a7dc4098e4da6e41b426269d12ae7e91","sao paulo","SP","518.00"
"7e79d65b5c6f1f544b7daea036acf720","sao caetano do sul","SP","517.80"
"3296662b1331dea51e744505065ae889","catanduva","SP","517.80"
"9e6967d3cf386d284251784b18ccb485","sao caetano do sul","SP","517.67"
"64cc804291f90c81f02bfc2bb58ff55a","curitiba","PR","517.60"
"1d503743d2526f03f0c2c89540ee008c","sao paulo","SP","516.04"
"b87a7ea0c30fad2dd6781b74a0064859","sao paulo","SP","515.40"
"a06c8ff043abea0528ee44171e2140a2","divinopolis","MG","514.50"
"c157bdeedcbc9a8e3c8bf0d87ff24428","mairinque","SP","514.27"
"312ba1d77e9c332ef21f9598b7f64cd7","guarulhos","SP","513.00"
"4a82168aaef173cbb6e46ae88728f919","irati","PR","512.00"
"2b2fed75b8e5ea3a052fc4c0825da485","juiz de fora","MG","510.90"
"c3aad7dc65449ae90a5e9c3c6c1e78e0","auriflama/sp","SP","510.00"
"c53bcd3be457a342a97e39e5a9f0be22","neopolis","SE","509.50"
"4be6b962d83299498bae2190f95d6566","sao carlos","SP","508.80"
"e6a69c4a27dfdd98ffe5aa757ad744bc","sao paulo","SP","508.51"
"33cbda8716511e27e556dff9d8418bf2","blumenau","SC","507.40"
"5e49e3a44bdeb5aab2684258bbd4f525","balenario camboriu","SC","507.00"
"3ea00e1dea2b0659dbaf654735929220","curitiba","PR","505.00"
"2493dc3f20131696a0ecdb9948051a8d","brasilia","DF","504.38"
"20a7efa9721046319bdde5d60b6b5365","laguna","SP","501.20"
"39a5005f2605cbdb4f9ac14485cabfd1","barretos","SP","501.07"
"97e995629983723d11830a829bc2b246","lorena","SP","499.50"
"13c2ed7698b3ca92dad49e849219da59","ponta grossa","PR","498.61"
"e59e489e2ea74bd409b798b5daf49de3","maringa","PR","495.00"
"265fdc289dffa9f1ad801c74f7d0de47","jaci","SP","495.00"
"ccbd753e6863fe7314dc6c0ca5a074e7","blumenau","SC","495.00"
"c458e2045a8aa8964f8879af03fdcce6","sao caetano do sul","SP","494.91"
"fcba71d4d5db057f43249145e4eb1e27","limeira","SP","494.55"
"0951a6e282947e09cd47969f4ed0b47f","taboao da serra","SP","492.30"
"c84592044b180dec206770c38603814b","sao paulo","SP","491.94"
"e601b04acf48b4576e73ddca9481f0dc","sao paulo","SP","491.94"
"340636a908b13bbe0f4fb63fbe1d0c03","sao jose dos campos","SP","490.50"
"b9c0ffa92f3ff9a5a3d45ef7213c0842","sao paulo","SP","490.00"
"48fb026ed7455a42f5d3e9390ed5088e","barra mansa","RJ","489.73"
"7816cd9c5b1238e320545f5bf7eb80e8","araraquara","SP","489.00"
"f88adb15807168d3c43d71021090ce4a","porto ferreira","SP","488.80"
"09bad886111255c5b5030314fc7f1a4a","sao paulo","SP","487.50"
"83a75eea11694e36e56dd0cb2240229a","amparo","SP","487.00"
"c7a0a13cbcf29d5ce51c8f80afdc0b89","laurentino","SC","483.08"
"c1f12f926d0ba950578b4fa41115cbb6","sao paulo","SP","479.60"
"0c7f30ae9b147eca07affbef92832a6a","ponta grossa","PR","479.50"
"32fdd5d44ecb43dfd6a24b9369eca144","carmo do cajuru","MG","479.20"
"25be943a321c8938947bdaabca979a90","sao bernardo do campo","SP","479.00"
"bac692d6c0ed08467878018e6cc9c26c","blumenau","SC","477.00"
"f1198c871e0171278b63f40d112caeec","sao paulo","SP","475.80"
"29e6e05b65f93bc224c644319dc52ecf","juiz de fora","MG","475.60"
"7402d13c03a7e91366337cd1de471144","cambe","PR","473.89"
"e1b12447a7563944843191754aeb5562","guarulhos","SP","472.46"
"e3dd723429d1b23614b7fa85e2c7a853","sao bernardo do campo","SP","471.05"
"270d3ef21830ad0ecf3a6c53d08a533a","carapicuiba","SP","471.00"
"2953ce3a88f5e3c3b696d77fc9e4c8eb","sao paulo","SP","470.00"
"b0b346d3a89f5eb4c2968af3f083cd43","campinas","SP","469.00"
"8fec2e460530482132c436cfb5439925","laranjal paulista","SP","468.46"
"038b75b729c8a9a04b0d07cba7eabe86","sao jose dos campos","SP","467.00"
"c42fd8e4d47dfb18ce5222f2dd7752f9","osasco","SP","466.99"
"9fc70243fb26800cba56e8f014797004","belo horizonte","MG","466.60"
"feb793c88d836c3a75efa4b5a3465d70","sao paulo","SP","466.00"
"ee2fbacc2fc3794e656cc4d933d59ce7","sao paulo","SP","464.97"
"651fe66032c9520ee5587f694908040d","alvorada","RS","464.00"
"0a82f5fb06a4fe4ac2cf7cb412ec71b8","sao paulo","SP","462.00"
"cb0b3bcf14e0a709df412a99424a59d7","sao paulo","SP","460.00"
"aec99834ab5d38ead22766ada8497e87","colombo","PR","459.00"
"8b2d4ab22f42c5cfc338b846decfda60","fazenda rio grande","PR","458.00"
"dd88d13bea9e4c2bf47daf224f8141e5","lajeado","RS","458.00"
"e546117ed9cafbc40239c0c78635c584","sao paulo","SP","456.00"
"35857757f553273b1056c1cabdace7fb","ribeirao preto","SP","454.60"
"117cfc326c6d50da67ca858ff5c0c852","sao joao de meriti","RJ","454.60"
"b248792ac0b60ec3f93d80af1b4fae47","sao caetano do sul","SP","454.50"
"55029529919c0123526150bd26ca8f20","contagem","MG","453.95"
"fc4751cfe3b279c419615b9b00c1abb4","londrina","PR","453.70"
"7994b065a7ffb14e71c6312cf87b9de2","cariacica / es","ES","453.00"
"e5899683388855d3dabe8913bbe365de","sao carlos","SP","452.88"
